Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intramuscular,intramuscular,match,21.01.2021,21.01.2021,match,2021,2021,match,authorisedauthorised (under additional monitoring),authorised (under additional monitoring),match,10.11.2021,10.11.2021,match,approved,approved,match,2021.0,2021,match,infectious and parasitic diseases,infectious and parasitic diseases,match,2024-09-16_swisspar_ervebo_fi_engl.pdf,2024-09-16_swisspar_ervebo_fi_engl.pdf,match,vaccine,vaccine,match,ervebo,ervebo,match,same,active immunisation of individuals 18 years of age or older to protect against ebola virus disease (evd) caused by zaire ebola virus.,match,no,no,match,ebola virus disease (evd) in patients aged 18 years or older,active immunisation of individuals 18 years of age or older to protect against ebola virus disease (evd) caused by zaire ebola virus.,match,msd merck sharp & dohme ag,msd merck sharp & dohme ag,match,68358,68358,match,"ebola zaire vaccine (rvsvδg-zebov- gp, live)","ebola zaire vaccine (rvsv δg-zebov-gp, live)",match,yes,yes,match,no,no,match,solution for injection,solution for injection,match,ema,ema,match
intravenous,intravenous,match,24.06.2022,24.06.2022,match,2022,2022,match,authorised,authorised,match,21.03.2024,21.03.2024,match,approved,approved,match,2024.0,2024,match,"""endocrine, nutritional, and metabolic diseases""",diseases of the musculoskeletal system and connective tissue,no_match,agilus-epar-public-assessment-report_en.pdf,agilus-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,agilus,agilus,match,same,"in combination with adequate support measures, agilus is indicated for the treatment of malignant hyperthermia in adults and children of all ages.",match,no,no,match,treatment of malignant hyperthermia in adults and children of all ages,"in combination with adequate support measures, agilus is indicated for the treatment of malignant hyperthermia (including suspected cases) in adults and children of all ages.",match,norgine b.v.,norgine b.v.,match,ema/150697/2024,ema/150697/2024,match,"dantrolene sodium, hemiheptahydrate","dantrolene sodium, hemiheptahydrate",match,no,no,match,yes,yes,match,powder for solution for injection,powder for solution for injection,match,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,2001,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,actraphane-epar-scientific-discussion_en.pdf,actraphane-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,actraphane,actraphane,match,diabetes mellitus,treatment of diabetes mellitus,match,no,no,match,treatment of diabetes mellitus,treatment of diabetes mellitus,match,not reported,not reported,match,not reported,not reported,match,insulin human (rdna),insulin human,match,no,no,match,no,no,match,dispersion for injection,suspension for injection,match,,na,
intravitreal,intravitreal,match,30.08.2021,30.08.2021,match,2021,2021,match,authorised (under additional monitoring),authorised (under additional monitoring),match,02.06.2022,02.06.2022,match,approved,approved,match,2022.0,2022,match,diseases of the eye and adnexa,"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases",partial_0.5,swisspar_final.pdf,swisspar_final.pdf,match,biologics,biologics,match,beovu,beovu,match,same,treatment of neovascular (wet) age-related macular degeneration (amd) and diabetic macular oedema (dme),match,yes,yes,match,neovascular (wet) age-related macular degeneration (amd),treatment of neovascular (wet) age-related macular degeneration (amd) and diabetic macular oedema (dme),match,novartis pharma schweiz ag,novartis pharma schweiz ag,match,"67244 (vial), 67245 (pre-filled syringe)",67244,partial_0.5,brolucizumabum,brolucizumab,match,yes,yes,match,no,no,match,"solution for injection in pre-filled syringe, solution for injection in a vial",solution for injection,partial_0.5,not reported,na,match
subcutaneous,subcutaneous,match,02.03.2016,02.03.2016,match,2016,2016,match,authorised,authorised,match,18.10.2018,18.10.2018,match,approved,approved,match,2018.0,2018,match,infectious and parasitic diseases,infectious and parasitic diseases,match,dengvaxia-epar-public-assessment-report_en.pdf,dengvaxia-epar-public-assessment-report_en.pdf,match,vaccine,vaccine,match,dengvaxia,dengvaxia,match,"dengvaxia is indicated for the prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 6 to 45 years of age with test-confirmed previous dengue infection","prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 9 through 60 years of age living in endemic areas",match,no,no,match,"dengvaxia is indicated for the prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 9 through 60 years of age living in endemic areas. the use of dengvaxia should be based on official recommendations.","prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 9 through 60 years of age living in endemic areas",match,sanofi pasteur sa,sanofi pasteur sa,match,ema/791273/2018,ema/791273/2018,match,"dengue tetravalent vaccine (live, attenuated)","dengue tetravalent vaccine (live, attenuated)",match,yes,no,no_match,no,no,match,powder and solvent for suspension for injection in pre-filled syringe,powder and solvent for suspension for injection,match,,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"mental and behavioural disorders, diseases of the nervous system",mental and behavioural disorders,partial_0.5,cymbalta-epar-scientific-discussion_en.pdf,cymbalta-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,cymbalta,cymbalta,match,treatment of major depressive disorder. treatment of diabetic peripheral neuropathic pain. treatment of generalised anxiety disorder. cymbalta is indicated in adults.,treatment of major depressive episodes,partial_0.3,no,yes,no_match,major depression disorder (mdd),treatment of major depressive episodes,match,eli lilly nederland b.v.,eli lilly netherlands b.v.,match,not reported,not reported,match,duloxetine,duloxetine hydrochloride,match,no,no,match,no,no,match,hard gastro-resistant capsules,hard gastro-resistant capsules,match,,na,
oral,oral,match,02.01.2022,02.01.2022,match,2022,2022,match,,na,match,22.06.2023,12.10.2023,no_match,refused,refused,match,2023.0,2023,match,diseases of the nervous system,diseases of the nervous system,match,albrioza-epar-refusal-public-assessment-report_en.pdf,albrioza-epar-refusal-public-assessment-report_en.pdf,match,small molecule,small molecule,match,albrioza,albrioza,match,,na,match,no,no,match,treatment of als,for the treatment of amyotrophic lateral sclerosis (als),match,amylyx pharmaceuticals emea b.v.,amylyx pharmaceuticals emea b.v.,match,ema/chmp/487533/2023,ema/chmp/487533/2023,match,sodium phenylbutyrate / ursodoxicoltaurine,sodium phenylbutyrate / ursodoxicoltaurine,match,no,no,match,yes,yes,match,powder for oral suspension,powder for oral suspension,match,,na,
subretinal,subretinal,match,10.05.2019,10.05.2019,match,2019,2019,match,authorised,authorised,match,14.02.2020,14.02.2020,match,approved,approved,match,2020.0,2020,match,"diseases of the eye and adnexa, congenital malformations and chomosomal abnormalities",diseases of the eye and adnexa,partial_0.5,2020-04-15_swisspar_luxturna-final.pdf,2020-04-15_swisspar_luxturna-final.pdf,match,cell and gene therapy,cell and gene therapy,match,luxturna,luxturna,match,same,luxturna is used for the treatment of adult and paediatric patients with vision loss due to inherited retinal dystrophy caused by confirmed biallelic rpe65 mutations and who have sufficient viable retinal cells.,match,no,no,match,inherited retinal dystrophy with biallelic rpe65 mutations (adults and pediatric patients),luxturna is used for the treatment of adult and paediatric patients with vision loss due to inherited retinal dystrophy caused by confirmed biallelic rpe65 mutations and who have sufficient viable retinal cells.,match,novartis pharma schweiz ag,novartis pharma schweiz ag,match,67371,67371,match,voretigene neparvovec,voretigene neparvovec,match,no,no,match,yes,yes,match,"concentrate for solution for injection, solvent for solution for injection",concentrate and solvent for solution for injection,match,,na,match
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,2007,no_match,"pregnancy and childbirth, endocrine, nutritional, and metabolic diseases, diseases of the genitourinary system","endocrine, nutritional, and metabolic diseases; diseases of the genitourinary system",partial_0.7,pergoveris-epar-scientific-discussion_en.pdf,pergoveris-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,pergoveris,pergoveris,match,pergoveris is indicated for the stimulation of follicular development in adult women with severe lh and fsh deficiency.,stimulation of follicular development in women with severe lh and fsh deficiency,match,no,no,match,not reported,stimulation of follicular development in women with severe lh and fsh deficiency,no_match,not reported,laboratoires serono,no_match,not reported,ema/000000/2007,no_match,follitropin alfa / lutropin alfa,follitropin alfa/lutropin alfa,match,no,yes,no_match,no,yes,no_match,"solvent for solution for injection, powder for solution for injection",powder and solvent for solution for injection,match,,chmp,
oral,oral,match,20.06.2023,20.06.2023,match,2023,2023,match,authorised (under additional monitoring),authorised (under additional monitoring),match,29.08.2024,29.08.2024,match,approved,approved,match,2024.0,2024,match,diseases of the blood and blood-forming organs,diseases of the blood and blood-forming organs,match,swisspar_fabhalta.pdf,swisspar_fabhalta.pdf,match,small molecule,small molecule,match,fabhalta,fabhalta,match,fabhalta is indicated as monotherapy for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh) who have had an inadequate response despite at least 6 months of treatment with a c5 inhibitor,fabhalta is indicated as monotherapy for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh) who have had an inadequate response despite at least 6 months of treatment with a c5 inhibitor.,match,no,no,match,fabhalta is indicated for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh).,fabhalta is indicated for the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh).,match,novartis pharma schweiz ag,novartis pharma schweiz ag,match,68603,68603,match,iptacopan,iptacopan,match,no,no,match,yes,yes,match,hard capsules,capsule,match,,na,match
oral,oral,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,diseases of the circulatory system,diseases of the circulatory system,match,karvezide-epar-scientific-discussion_en.pdf,karvezide-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,karvezide,karvezide,match,treatment of essential hypertension. this fixed dose combination is indicated in adult patients whose blood pressure is not adequately controlled on irbesartan or hydrochlorothiazide alone,treatment of hypertension,match,no,yes,no_match,not repored,treatment of hypertension,no_match,not reported,not reported,match,not reported,not reported,match,irbesartan / hydrochlorothiazide,irbesartan and hydrochlorothiazide,match,yes,no,no_match,no,no,match,tablet,tablet,match,"???, ema",na,
