Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intravenous,intravenous,match,08.02.2016,08.02.2016,match,2016,2016,match,authorised,authorised,match,26.01.2017,26.01.2017,match,approved,approved,match,2017.0,2017,,infectious and parasitic diseases,infectious and parasitic diseases; diseases of the skin; diseases of the circulatory system,,daptomycin-hospira-epar-public-assessment-report_en.pdf,daptomycin-hospira-epar-public-assessment-report_en.pdf,match,small molecule,peptides and proteins,,daptomycin hospira,daptomycin hospira,match,same,"treatment of complicated skin and soft-tissue infections (cssti), right-sided infective endocarditis (rie) due to staphylococcus aureus, and staphylococcus aureus bacteraemia (sab) when associated with rie or with cssti.",,no,no,match,"daptomycin is indicated for the treatment of the following infections: adult and paediatric (1 to 17 years of age) patients with complicated skin and soft-tissue infections (cssti). adult patients with right-sided infective endocarditis (rie) due to staphylococcus aureus. it is recommended that the decision to use daptomycin should take into account the antibacterial susceptibility of the organism and should be based on expert advice (see sections 4.4 and 5.1). adult and paediatric (1 to 17 years of age) patients with staphylococcus aureus bacteraemia (sab). in adults, use in bacteraemia should be associated with rie or with cssti, while in paediatric patients, use in bacteraemia should be associated with cssti.","treatment of complicated skin and soft-tissue infections (cssti), right-sided infective endocarditis (rie) due to staphylococcus aureus, and staphylococcus aureus bacteraemia (sab) when associated with rie or with cssti.",,pfizer europe ma eeig,hospira uk limited,,ema/109959/2017,ema/109959/2017,match,daptomycin,daptomycin,match,yes,yes,match,no,no,match,powder for solution for injection,powder for solution for injection/infusion,,???,not reported,
subcutaneous,subcutaneous,match,11.09.2020,11.09.2020,match,2020,2020,match,authorised (under additional monitoring),authorised,,16.09.2021,16.09.2021,match,approved,approved,match,2021.0,2021,,"diseases of the eye and adnexa, diseases of the musculoskeletal system and connective tissue, diseases of the skin, diseases of the digestive system",diseases of the musculoskeletal system and connective tissue; diseases of the skin; diseases of the digestive system; diseases of the eye and adnexa,,hukyndra-epar-public-assessment-report_en.pdf,hukyndra-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,hukyndra,hukyndra,match,"polyarticular juvenile idiopathic arthritis, enthesitis-related arthritis, paediatric plaque psoriasis, paediatric crohn's disease, paediatric uveitis",rheumatoid arthritis; juvenile idiopathic arthritis; enthesitis-related arthritis; axial spondyloarthritis; psoriatic arthritis; psoriasis; paediatric plaque psoriasis; hidradenitis suppurativa; crohn’s disease; paediatric crohn's disease; ulcerative colitis; paediatric ulcerative colitis; uveitis; paediatric uveitis,,no,no,match,"rheumatoid arthritis, juvenile idiopathic arthritis, axial spondyloarthritis, psoriatic arthritis, psoriasis, paediatric plaque psoriasis, hidradenitis suppurativa (hs), crohn’s disease, paediatric crohn's disease, ulcerative colitis, paediatric ulcerative colitis, uveitis, paediatric uveitis",rheumatoid arthritis; juvenile idiopathic arthritis; enthesitis-related arthritis; axial spondyloarthritis; psoriatic arthritis; psoriasis; paediatric plaque psoriasis; hidradenitis suppurativa; crohn’s disease; paediatric crohn's disease; ulcerative colitis; paediatric ulcerative colitis; uveitis; paediatric uveitis,,stada arzneimittel ag,stada arzneimittel ag,match,ema/555939/2021,ema/555939/2021,match,adalimumab,adalimumab,match,yes,no,,no,no,match,solution for injection in pre-filled syringe,solution for injection,,???,na,
subcutaneous,subcutaneous,match,01.03.2001,not reported,,2001,not reported,,withdrawn,withdrawn,match,21.03.2002,not reported,,approved,approved,match,2002.0,not reported,,diseases of the circulatory system,diseases of the circulatory system,match,quixidar-epar-scientific-discussion_en.pdf,quixidar-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,quixidar,quixidar,match,"prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs (mosll) such as hip fracture surgery (hfs), major knee surgery (mks) or hip replacement surgery (hrs)","prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs such as hip fracture, major knee surgery or hip replacement surgery",,no,yes,,not reported,"prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs such as hip fracture, major knee surgery or hip replacement surgery",,glaxo group ltd.,not reported,,not reported,not reported,match,fondaparinux sodium,fondaparinux sodium,match,no,no,match,no,no,match,solution for injection in pre-filled syringe,solution for injection,,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,20.12.2007,21.02.2008,,withdrawn,withdrawn,match,2007.0,2008,,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",,insulin-human-long-marvel-withdrawal-assessment-report_en.pdf,insulin-human-long-marvel-withdrawal-assessment-report_en.pdf,match,peptides and proteins,peptides and proteins,match,insulin human long marvel,insulin human long marvel,match,,na,,no,no,match,treatment of diabetes melitus,the treatment of patients with diabetes mellitus who require insulin for the maintenance of glucose homeostasis and for the initial control of diabetes mellitus and diabetes mellitus in pregnancy,,marvel lifesciences ltd.,marvel lifesciences ltd,,emea/chmp/70349/2008,not reported,,human insulin,isophane insulin injection,,yes,no,,no,no,match,solution for injection in a vial,injection,,ema,na,
oral,oral,match,30.01.1998,not reported,,1998,not reported,,withdrawn,withdrawn,match,12.03.1999,not reported,,approved,approved,match,1999.0,not reported,,mental and behavioural disorders,mental and behavioural disorders,match,sonata-epar-scientific-discussion_en.pdf,sonata-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,sonata,sonata,match,"sonata is indicated for the treatment of patients with insomnia who have difficulty falling asleep. it is indicated only when the disorder is severe, disabling or subjecting the individual to extreme distress.",for the treatment of patients with insomnia who have difficulty falling asleep,,no,no,match,"for the treatment of patients with insomnia who have difficulty falling asleep. it is indicated only when the disorder is severe, disabling or subjecting the individual to extreme distress",for the treatment of patients with insomnia who have difficulty falling asleep,,meda ab,wyeth pharmaceuticals company,,not reported,not reported,match,zaleplon,zaleplon,match,no,no,match,no,no,match,hard capsules,capsule,,,na,
oral,oral,match,27.07.2018,27.06.2018,,2018,2018,match,withdrawn,withdrawn,match,19.09.2019,19.09.2019,match,approved,approved,match,2019.0,2019,,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",,qtrilmet-epar-public-assessment-report_en.pdf,qtrilmet-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,qtrilmet,qtrilmet,match,qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control. when already being treated with metformin and saxagliptin and dapagliflozin.,qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus: to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control; when already being treated with metformin and saxagliptin and dapagliflozin.,,no,no,match,"tradename (combination of dapagliflozin, saxagliptin, and metformin) is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control when metformin with or without sulphonylurea (su) does not provide adequate glycaemic control and where simultaneous addition of dapagliflozin and saxagliptin is considered necessary because a single addition of any oral monotherapy is not expected to provide adequate glycaemic control. to improve glycaemic control when metformin with or without sulphonylurea (su) and either dapagliflozin or saxagliptin does not provide adequate glycaemic control. when already being treated with dapagliflozin and saxagliptin and metformin.",qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus: to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control; when already being treated with metformin and saxagliptin and dapagliflozin.,,astrazeneca ab,astrazeneca ab,match,ema/524327/2019,ema/524327/2019,match,metformin hydrochloride / saxagliptin / dapagliflozin,metformin hydrochloride / saxagliptin / dapagliflozin,match,yes,no,,no,no,match,modified-release tablets,tablet,,???,na,
oral,oral,match,24.09.1999,not reported,,1999,not reported,,authorised,authorised,match,21.09.2000,not reported,,approved,approved,match,2000.0,not reported,,"diseases of the skin, other",diseases of the respiratory system; diseases of the skin,,azomyr-epar-scientific-discussion_en.pdf,azomyr-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,azomyr,azomyr,match,same,allergic rhinitis; chronic idiopathic urticaria,,no,yes,,azomyr is indicated in adults and adolescents aged 12 years and older for the relief of symptoms associated with allergic rhinitis and urticaria,seasonal allergic rhinitis,,n.v. organon,not reported,,not reported,not reported,match,desloratadine,desloratadine,match,no,no,match,no,no,match,film-coated tablets,film-coated tablets; oral lyophilisates; syrup,,,na,
oral,oral,match,24.05.2011,24.05.2011,match,2011,2011,match,authorised,authorised,match,24.05.2012,24.05.2012,match,approved,approved,match,2012.0,2012,,diseases of the nervous system,diseases of the nervous system,match,fycompa-epar-public-assessment-report_en.pdf,fycompa-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,fycompa,fycompa,match,fycompa (perampanel) is indicated for the adjunctive treatment of partial-onset seizures (pos) with or without secondarily generalised seizures in patients from 4 years of age and older. primary generalised tonic-clonic (pgtc) seizures in patients from 7 years of age and older with idiopathic generalised epilepsy (ige).,treatment of partial-onset seizures,,no,no,match,the treatment of partial-onset seizures.,treatment of partial-onset seizures,,eisai gmbh,eisai europe ltd.,,ema/424476/2012,ema/424476/2012,match,perampanel,perampanel,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet,,,na,
oral,oral,match,23.12.2014,23.12.2014,match,2014,2014,match,authorised,authorised,match,23.06.2016,23.06.2016,match,approved,approved,match,2016.0,2016,,infectious and parasitic diseases,infectious and parasitic diseases,match,atazanavir-mylan-epar-public-assessment-report_en.pdf,atazanavir-mylan-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,atazanavir viatris (previously atazanavir mylan),atazanavir mylan,,same,treatment of hiv-1 infected adults and paediatric patients 6 years of age and older in combination with other antiretroviral medicinal products.,,no,no,match,"atazanavir viatris, co-administered with low dose ritonavir, is indicated for the treatment of hiv-1-infected adults and paediatric patients 6 years of age and older in combination with other antiretroviral medicinal products. based on available virological and clinical data from adult patients, no benefit is expected in patients with strains resistant to multiple protease inhibitors (≥ 4 pi mutations). there are very limited data available from children aged 6 to less than 18 years. the choice of atazanavir mylan in treatment experienced adult and paediatric patients should be based on individual viral resistance testing and the patient’s treatment history.",treatment of hiv-1 infected adults and paediatric patients 6 years of age and older in combination with other antiretroviral medicinal products.,,viatris limited,mylan s.a.s.,,ema/503216/2016,ema/503216/2016,match,atazanavir,atazanavir,match,yes,yes,match,no,no,match,hard capsules,hard capsules,match,ema,not reported,
intravenous,intravenous,match,25.04.2023,25.04.2023,match,2023,2023,match,authorised (under additional monitoring),authorised,,25.07.2024,25.07.2024,match,approved,approved,match,2024.0,2024,,"neoplasms, diseases of the skin, other",neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue; diseases of the skin,,ituxredi-epar-public-assessment-report_en.pdf,ituxredi-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,ituxredi,ituxredi,match,same,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,,no,no,match,"non-hodgkin’s lymphoma (nhl), chronic lymphocytic leukaemia (cll), rheumatoid arthritis, granulomatosis with polyangiitis and microscopic polyangiitis, pemphigus vulgaris",non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,,reddy holding gmbh,reddy holding gmbh,match,ema/565284/2024,ema/565284/2024,match,rituximab,rituximab,match,no,no,match,no,no,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,
