Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,Date Designation Withdrawn or Revoked,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,"Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present)",Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key
Sorafenib,Nexavar,2004-08-10 00:00:00,Treatment of renal cell carcinoma.,Designated/Approved,,,Treatment of patients with advanced renal cell carcinoma,12/20/2005,12/20/2012,,Bayer Pharmaceutical Corporation,400 Morgan Lane,,West Haven,Connecticut,' 06516 ' ,United States,185204.0
sorafenib,Nexavar,2011-12-12 00:00:00,"Treatment of medullary thyroid cancer, anaplastic thyroid cancer, and recurrent or metastatic follicular or papillary thyroid cancer",Designated/Approved,,,"Treatment of patients with locally recurrent or metastatic, progressive, differentiated thyroid carcinoma (DCT) that is refractory to radioactive iodine treatment.",11/22/2013,11/22/2020,"Treatment of patients with locally recurrent or metastatic, progressive, differentiated thyroid carcinoma (DCT) that is refractory to radioactive iodine treatment.","Bayer HealthCare Pharmaceuticals, Inc.",100 Bayer Blvd.,PO Box 915,Whippany,New Jersey,' 07981 ' ,United States,320310.0
Sorafenib,Nexavar,04/20/2006,Treatment of hepatocellular carcinoma,Designated/Approved,,,Treatment of unresectable hepatocellular carcinoma,11/16/2007,11/16/2014,,Bayer Pharmaceuticals Corporation,400 Morgan Lane,,West Haven,Connecticut,' 06516 ' ,United States,220206.0
Sotalol HCl,Betapace,09/23/1988,1. Treatment of life-threatening ventricular tachyarrhythmias 2. Prevention of life treatening ventricular tachyarrhythmias,Designated/Approved,,,Treatment of life-threatening ventricular tachyarrhythmias,10/30/1992,10/30/1999,,"Berlex Laboratories, Inc.",300 Fairfield Road,,Wayne,New Jersey,' 07470 ' ,United States,30088.0
sotatercept-csrk,Winrevair,2019-05-09 00:00:00,Treatment of pulmonary arterial hypertension,Designated/Approved,,,"treatment of adults with pulmonary arterial hypertension (PAH, World Health Organization [WHO] Group 1) to increase exercise capacity, improve WHO functional class (FC), and reduce the risk of clinical worsening events",03/26/2024,03/26/2031,"treatment of adults with pulmonary arterial hypertension (PAH, World Health Organization [WHO] Group 1) to increase exercise capacity, improve WHO functional class (FC), and reduce the risk of clinical worsening events",Merck Sharp & Dohme LLC,126 East Lincoln Avenue,P.O. Box 2000,Rahway,New Jersey,' 07065 ' ,United States,700219.0
sotorasib,Lumakras,05/23/2019,Treatment of KRAS (Kirsten rat sarcoma viral oncogene homolog) p.G12C-positive Colorectal Cancer.,Designated/Approved,,,"in combination with panitumumab, for the treatment of adult patients with KRAS G12C-mutated metastatic colorectal cancer (mCRC), as determined by an FDA-approved test, who have received prior fluoropyrimidine-, oxaliplatin- and irinotecan-based chemotherapy",01/16/2025,01/16/2032,"treatment of adult patients with KRAS G12C-mutated metastatic colorectal cancer (mCRC), as determined by an FDA-approved test, who have received prior fluoropyrimidine-, oxaliplatin- and irinotecan-based chemotherapy",Amgen Inc.,1 Amgen Center Drive,Mail Stop 27-3-A,Thousand Oaks,California,' 91320 ' ,United States,654918.0
sotorasib,Lumakras,2019-01-05 00:00:00,Treatment of KRAS p.G12C-positive non-small cell lung cancer,Designated/Approved,,,"Treatment of adult patients with KRAS G12C-mutated locally advanced or metastatic non-small cell lung cancer (NSCLC), as determined by an FDA-approved test, who have received at least one prior systemic therapy.",05/28/2021,05/28/2028,"Treatment of adult patients with KRAS G12C-mutated locally advanced or metastatic non-small cell lung cancer (NSCLC), as determined by an FDA-approved test, who have received at least one prior systemic therapy.",Amgen Inc.,1 Amgen Center Drive,Mail Stop 27-3-A,Thousand Oaks,California,' 91320 ' ,United States,653818.0
sparsentan,Filspari,2021-11-01 00:00:00,Treatment of immunoglobulin A (IgA) nephropathy,Designated/Approved,,,"to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) greater than or equal to 1.5 g/g",02/17/2023,02/17/2030,"to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) greater than or equal to 1.5 g/g","Travere Therapeutics, Inc.","3611 Valley Centre Drive, Suite 300",,San Diego,California,' 92130 ' ,United States,614417.0
sparsentan,Filspari,2021-11-01 00:00:00,Treatment of immunoglobulin A (IgA) nephropathy,Designated/Approved,,,to slow kidney function decline in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression,2024-05-09 00:00:00,2031-05-09 00:00:00,"to slow kidney function decline in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression, excluding the use provided for in the indication approved on February 17, 2023","Travere Therapeutics, Inc.","3611 Valley Centre Drive, Suite 300",,San Diego,California,' 92130 ' ,United States,614417.0
spesolimab-sbzo,Spevigo,2018-03-10 00:00:00,Treatment of generalized pustular psoriasis,Designated/Approved,,,Treatment of generalized pustular psoriasis (GPP) flares in adults,2022-01-09 00:00:00,2029-01-09 00:00:00,Treatment of generalized pustular psoriasis (GPP) flares in adults,"Boehringer Ingelheim Pharmaceuticals, Inc. (BI)",900 Ridgebury Road,P.O. Box 368,Ridgefield,Connecticut,' 06877 ' ,United States,651618.0
spesolimab-sbzo,Spevigo,2018-03-10 00:00:00,Treatment of generalized pustular psoriasis,Designated/Approved,,,treatment of generalized pustular psoriasis (GPP) in adults and pediatric patients 12 years of age and older and weighing at least 40 kg,03/18/2024,03/18/2031,"treatment of generalized pustular psoriasis (GPP) flares in pediatric patients 12 years of age and older and weighing at least 40 kg, and treatment of GPP in adults and pediatric patients 12 years of age and older and weighing at least 40 kg who are not experiencing a flare","Boehringer Ingelheim Pharmaceuticals, Inc. (BI)",900 Ridgebury Road,P.O. Box 368,Ridgefield,Connecticut,' 06877 ' ,United States,651618.0
Sterile talc,Steritalc,1997-08-12 00:00:00,Treatment of pneumothorax,Designated/Approved,,,Steritalc is indicated in adults to decrease the recurrence of pneumothorax.,2017-01-05 00:00:00,2024-01-05 00:00:00,To decrease the recurrence of pneumothorax in adults.,Novatech SA,Z.I. Athelia III,,La Ciotat,CEDEX,' ' ,France,109297.0
Sterile talc,Steritalc,1997-08-12 00:00:00,Treatment of malignant pleural effusion,Designated/Approved,,,To decrease the recurrence of malignant pleural effusions in symptomatic patients following maximal drainage of the pleural effusion.,2017-01-05 00:00:00,2024-01-05 00:00:00,To decrease the recurrence of malignant pleural effusions in symptomatic patients following maximal drainage of the pleural effusion.,Novatech SA,Z.I. Athelia III,,La Ciotat,CEDEX,' ' ,France,106797.0
stiripentol,Diacomit,10/30/2008,Treatment of Dravet syndrome,Designated/Approved,,,Treatment of seizures associated with Dravet syndrome (DS) in patients taking clobazam who are 6 months of age and older and weighing 7 kg or more,07/14/2022,07/14/2029,Treatment of seizures associated with Dravet syndrome (DS) in patients taking clobazam who are 6 months to less than 2 years of age and weighing 7 kg or more,Biocodex,"7, avenue Gallieni",94250,Gentilly,,' ' ,France,266108.0
stiripentol,Diacomit,10/30/2008,Treatment of Dravet syndrome,Designated/Approved,,,DIACOMIT is indicated for the treatment of seizures associated with Dravet syndrome (DS) in patients 2 years of age and older taking clobazam.,08/20/2018,08/20/2025,DIACOMIT is indicated for the treatment of seizures associated with Dravet syndrome (DS) in patients 2 years of age and older taking clobazam.,Biocodex,"7, avenue Gallieni",94250,Gentilly,,' ' ,France,266108.0
sutimlimab-jome,Enjaymo,07/27/2016,Treatment of autoimmune hemolytic anemia,Designated/Approved,,,To decrease the need for red blood cell (RBC) transfusion due to hemolysis in adults with cold agglutinin disease (CAD),2022-04-02 00:00:00,2029-04-02 00:00:00,To decrease the need for red blood cell (RBC) transfusion due to hemolysis in adults with cold agglutinin disease (CAD),Recordati Rare Diseases Inc.,"440 Route 22 E, Suite 205",,Bridgewater,New Jersey,' 08807 ' ,United States,506115.0
sutimlimab-jome,Enjaymo,07/27/2016,Treatment of autoimmune hemolytic anemia,Designated/Approved,,,treatment of hemolysis in adults with cold agglutinin disease (CAD),01/25/2023,,,Recordati Rare Diseases Inc.,"440 Route 22 E, Suite 205",,Bridgewater,New Jersey,' 08807 ' ,United States,506115.0
Synthetic porcine secretin,Secreflo,06/18/1999,For use in the diagnosis of gastrinoma associated with Zollinger-Ellison syndrome.,Designated/Approved,,,Use in secretin stimulation testing for stimulation of gastrin secretion to aid in the diagnosis of gastrinoma,2002-04-04 00:00:00,2009-04-04 00:00:00,,"ChiRhoClin, Inc.",15500 Gallaudet Ave.,,Silver Spring,Maryland,' 20905 ' ,United States,120498.0
Synthetic porcine secretin,Secreflo,2000-07-03 00:00:00,"For use in conjunction with diagnostic, therapeutic, or combined diagnostic/therapeutic procedures for pancreatic disorders to increase pancreatic fluid secretion",Designated/Approved,,,"Use in secretin stimulation testing for stimulation of pancreatic secretions, including bicarbonate, to aid in the diagnosis of pancreatic exocrine dysfunction",2002-04-04 00:00:00,2009-04-04 00:00:00,,"ChiRhoClin, Inc.",15500 Gallaudet Ave.,,Silver Spring,Maryland,' 20905 ' ,United States,130299.0
Synthetic porcine secretin,Secreflo,06/18/1999,For use in the evaluation of exocrine pancreas function.,Designated/Approved,,,For use in secretin stimulation testing for: Stimulation of pancreatic secretions to facilitate the identification of the ampulla of Vater and accessory papilla during endoscopic retrograde cholangio-pancreatography (ERCP),2002-01-11 00:00:00,2009-01-11 00:00:00,,"ChiRhoClin, Inc.",15500 Gallaudet Ave.,,Silver Spring,Maryland,' 20905 ' ,United States,120298.0
Tacrolimus,Prograf,2005-06-06 00:00:00,Prophylaxis of organ rejection in patients receiving heart transplants.,Designated/Approved,,,Prophylaxis of organ rejection in patients receiving allogenic heart transplants.,03/29/2006,03/29/2013,,"Astellas Pharma US, Inc.",Three Parkway North,,Deerfield,Illinois,' 60015 ' ,United States,203305.0
tacrolimus,Envarsus XR,12/20/2013,Prophylaxis of organ rejection in patients receiving allogeneic kidney transplant,Designated/Approved,,,Prophylaxis of organ rejection in kidney transplant patients converted from tacrolimus immediate-release formulations in combination with other immunosuppressants,2015-10-07 00:00:00,2022-10-07 00:00:00,Prophylaxis of organ rejection in kidney transplant patients converted from tacrolimus immediate-release formulations in combination with other immunosuppressants,"Veloxis Pharmaceuticals, Inc.",1001 Winstead Drive,Suite 310,Cary,North Carolina,' 27513 ' ,United States,407113.0
tacrolimus,Prograf,2016-04-10 00:00:00,"Prevention of rejection in kidney, liver or heart transplant in pediatric patients",Designated/Approved,,,"For the prophylaxis of organ rejection, in patients receiving allogeneic kidney transplant, liver transplants and heart transplant, in combination with other immunosuppressants.",05/24/2018,05/24/2025,For the prophylaxis of organ rejection in pediatric patients receiving allogeneic liver transplants in combination with other immunosuppressants.,"Astellas Pharma Global Development, Inc.",1 Astellas Way,,Northbrook,Illinois,' 60062 ' ,United States,534516.0
tacrolimus,Prograf,2016-04-10 00:00:00,"Prevention of rejection in kidney, liver or heart transplant in pediatric patients",Designated/Approved,,,"For the prophylaxis of organ rejection, in patients receiving allogeneic kidney transplant, liver transplants and heart transplant, in combination with other immunosuppressants.",05/24/2018,05/24/2025,"For the prophylaxis of organ rejection in pediatric patients receiving allogeneic kidney transplant and heart transplant, in combination with other immunosuppressants.","Astellas Pharma Global Development, Inc.",1 Astellas Way,,Northbrook,Illinois,' 60062 ' ,United States,534516.0
tacrolimus,Prograf,2016-04-10 00:00:00,"Prevention of rejection in kidney, liver or heart transplant in pediatric patients",Designated/Approved,,,"For the prophylaxis of organ rejection, in patients receiving allogeneic kidney transplant, liver transplants and heart transplant, in combination with other immunosuppressants.",05/24/2018,05/24/2025,"For the prophylaxis of organ rejection in pediatric patients receiving allogeneic kidney transplant and heart transplant, in combination with other immunosuppressants.","Astellas Pharma Global Development, Inc.",1 Astellas Way,,Northbrook,Illinois,' 60062 ' ,United States,534516.0
tacrolimus,Envarsus XR,12/20/2013,Prophylaxis of organ rejection in patients receiving allogeneic kidney transplant,Designated/Approved,,,ENVARSUS XR is indicated for the prophylaxis of organ rejection in kidney transplant patients in combination with other immunosuppressants.,12/19/2018,,,"Veloxis Pharmaceuticals, Inc.",1001 Winstead Drive,Suite 310,Cary,North Carolina,' 27513 ' ,United States,407113.0
tacrolimus,Prograf,2019-12-09 00:00:00,Prevention of rejection in lung transplantation,Designated/Approved,,,"Prophylaxis of organ rejection in adult and pediatric patients receiving allogeneic kidney transplant, liver transplant, heart transplant, or lung transplant in combination with other immunosuppressants",07/16/2021,07/16/2028,Prophylaxis of organ rejection in adult and pediatric patients receiving allogeneic lung transplant,"Astellas Pharma Global Development, Inc.",1 Astellas Way,,Northbrook,Illinois,' 60062 ' ,United States,701319.0
