Document_name,Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body
auspar-remdesivir-200720.pdf,"338419, 338420",PM-2020-01491-1-2,Veklury,Remdesivir,Gilead Sciences Pty Ltd,Small molecule,"Concentrated injection, powder for injection",Intravenous,approved,authorised,10.07.2020,2020,no,no,Treatment of adults and paediatric patients weighing at least 3.5 kg with coronavirus disease 2019 (COVID-19).,"Treatment of Coronavirus Disease 2019 (COVID-19) in adults and adolescents (aged 12 years and older weighing at least 40 kg) with pneumonia, requiring supplemental oxygen.",Infectious and parasitic diseases; Diseases of the respiratory system,06.07.2020,2020,yes,Not reported
auspar-rybrevant-230830.pdf,376832,PM-2021-04814-1-4,Rybrevant,Amivantamab,Janssen-Cilag Pty Ltd,Biologics,Concentrated injection,Intravenous,approved,authorised (under additional monitoring),28.11.2022,2022,yes,no,"Treatment of patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with activating epidermal growth factor receptor (EGFR) Exon 20 insertion mutations, whose disease has progressed on or after platinum-based chemotherapy.","Treatment of patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with activating epidermal growth factor receptor (EGFR) Exon 20 insertion mutations, whose disease has progressed on or after platinum-based chemotherapy.",Neoplasms; Diseases of the respiratory system,14.10.2021,2021,no,NA
auspar-collagenase-clostridium-histolyticum-131118.pdf,199584,PM-2012-01472-3-3,Xiaflex,Collagenase clostridium histolyticum,Actelion Pharmaceuticals Australia Pty Ltd,Biologics,Lyophilised Powder For Injection,Intralesional,approved,authorised,30.07.2013,2013,no,no,Treatment of Dupuytren’s contracture in adult patients with a palpable cord,Treatment of Dupuytren’s contracture in adult patients with a palpable cord,Diseases of the musculoskeletal system and connective tissue,Not reported,Not reported,no,NA
auspar-miglustat.pdf,122957,PM-2008-3187-1,Zavesca,Miglustat,Actelion Pharmaceuticals Australia Pty Ltd,Small molecule,Capsule,Oral,approved,authorised,03.02.2010,2010,yes,yes,Treatment of progressive neurological manifestations in adult and paediatric patients with Niemann-Pick disease Type C,Treatment of progressive neurological manifestations in adult and paediatric patients with Niemann-Pick disease Type C,Neoplasms; Diseases of the nervous system,Not reported,Not reported,yes,Not reported
auspar-pandemic-influenza.pdf,153381,PM-2009-1961-2,Pandemic Influenza Vaccine H5N1 Baxter,Pandemic influenza vaccine,Baxter Healthcare Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,23.08.2010,2010,no,no,Prophylaxis of influenza in an officially declared pandemic situation.,Prophylaxis of influenza in an officially declared pandemic situation.,Infectious and parasitic diseases,Not reported,Not reported,no,NA
auspar-comirnaty-omicron-xbb15-240209.pdf,"419330, 419331, 419332, 419370, 419371, 419372, 428610",PM-2023-03730-1-2,Comirnaty Omicron XBB.1.5,Raxtozinameran,Pfizer Australia Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,06.10.2023,2023,no,no,"Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2, in individuals 5 years of age and older.","Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2, in individuals 6 months of age and older.",Infectious and parasitic diseases,23.08.2023,2023,yes,Not reported
auspar-tecentriq-230322.pdf,277120 and 310681,PM-2021-04838-1-4,Tecentriq,Atezolizumab,Roche Products Australia Pty Ltd,Biologics,Concentrated injection,Intravenous infusion,withdrawn,withdrawn,Not applicable,Not applicable,no,no,Treatment of adult patients with unresectable locally advanced or metastatic triple-negative breast cancer (TNBC) whose tumours express PD-L1.,NA,Neoplasms,30.11.2021,2021,no,NA
auspar-ardalicip-ciptunec-230427_0.pdf,"373065, 374373, 374374, 374375, 374376, 374377",PM-2021-02447-1-3,Ardalicip/Ciptunec,adalimumab,Cipla Australia Pty Ltd,Biologics,Solution for subcutaneous injection,Subcutaneous,approved,authorised,23.08.2022,2022,no,no,Rheumatoid arthritis; Juvenile idiopathic arthritis; Enthesitis-related arthritis; Psoriatic arthritis; Ankylosing spondylitis; Crohn’s disease; Ulcerative colitis; Psoriasis; Hidradenitis suppurativa; Uveitis,Rheumatoid arthritis; Juvenile idiopathic arthritis; Enthesitis-related arthritis; Psoriatic arthritis; Ankylosing spondylitis; Crohn’s disease; Ulcerative colitis; Psoriasis; Hidradenitis suppurativa; Uveitis,Diseases of the musculoskeletal system and connective tissue; Diseases of the skin; Diseases of the digestive system; Diseases of the eye and adnexa,31.08.2021,2021,yes,Not reported
auspar-plerixafor.pdf,158423,SM-2008-03602-4,Mozobil,Plerixafor,Genzyme Australasia Pty Ltd,Small molecule,solution for subcutaneous injection,subcutaneous,approved,authorised,18.05.2010,2010,yes,no,mobilise haematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with non-Hodgkin’s lymphoma and multiple myeloma,mobilise haematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with lymphoma and multiple myeloma,Neoplasms; Diseases of the blood and blood-forming organs,Not reported,Not reported,no,NA
auspar-columvi-241218.pdf,"389650, 392331",PM-2022-01989-1-6,Columvi,Glofitamab,Roche Products Pty Ltd,Biologics,Concentrate for solution for infusion,Intravenous,approved,authorised,03.08.2023,2023,yes,no,Treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL) after two or more lines of systemic therapy.,Treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL) after two or more lines of systemic therapy.,Neoplasms; Diseases of the blood and blood-forming organs,30.06.2022,2022,no,NA
auspar-sayana.pdf,167889,PM-2009-03498-3-5,Sayana,Medroxyprogesterone acetate,Pfizer Australia Pty Ltd,Small molecule,Suspension for Injection,Subcutaneous,approved,authorised,23.06.2011,2011,no,no,Endometriosis and contraception (ovulation suppression),Endometriosis and contraception (ovulation suppression),"Diseases of the genitourinary system; Endocrine, nutritional, and metabolic diseases",Not reported,Not reported,yes,Not reported
auspar-nuvaxovid-240531.pdf,355139,PM-2023-00909-1-2,Nuvaxovid,SARS-CoV-2 rS,Biocelect Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,31.01.2024,2024,no,yes,Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 in individuals 12 years of age and older.,Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 in individuals 12 years of age and older.,Infectious and parasitic diseases,03.04.2023,2023,yes,Not reported
auspar-tafluprost-timolol-150728.pdf,218042,PM-2013-03652-1-5,Taptiqom 15/5,Tafluprost / Timolol,Merck Sharp & Dohme (Australia) Pty Ltd,Small molecule,Eye Drop Solution,Topical (ocular),approved,authorised,29.01.2015,2015,no,no,Reduction of intraocular pressure in adult patients with open angle glaucoma or ocular hypertension when concomitant therapy is appropriate.,Reduction of intraocular pressure in adult patients with open angle glaucoma or ocular hypertension who are insufficiently responsive to beta blockers or prostaglandin analogues and require a combination therapy.,Diseases of the eye and adnexa,Not reported,Not reported,no,NA
auspar-emtricitabine-161220.pdf,246092 and 246093,PM-2015-01283-1-3,Descovy,Emtricitabine/Tenofovir alafenamide,Gilead Sciences Pty Ltd,Small molecule,Film-coated tablets,Oral,approved,authorised,28.06.2016,2016,no,no,Treatment of HIV-1 infection in adults and adolescents aged 12 years and older with body weight at least 35 kg.,Treatment of HIV-1 infection in adults and adolescents aged 12 years and older with body weight at least 35 kg.,Infectious and parasitic diseases,Not reported,Not reported,yes,Not reported
auspar-enzalutamide-160323.pdf,210494,PM-2014-03154-1-4,Xtandi,Enzalutamide,Astellas Pharma Australia Pty Ltd,Small molecule,Soft capsule,Oral,approved,authorised,06.11.2015,2015,no,yes,The treatment of patients with metastatic castration-resistant prostate cancer who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated.,For the treatment of patients with metastatic castration-resistant prostate cancer following failure of androgen deprivation therapy in whom chemotherapy is not yet indicated.,Neoplasms,Not reported,Not reported,no,NA
auspar-lisdexamfetamine-dimesilate-131023.pdf,"199226, 199227, 199228",PM-2012-01494-3-1,Vyvanse,Lisdexamfetamine dimesilate,Shire Australia Pty Limited,Small molecule,Capsule,Oral,approved,authorised,15.07.2013,2013,no,no,"Treatment of Attention Deficit Hyperactivity Disorder (ADHD) in children, adolescents, and adults",Treatment of Attention Deficit Hyperactivity Disorder (ADHD),Mental and behavioural disorders,Not reported,Not reported,yes,Not reported
auspar-elasomeran-220727.pdf,"370599, 388244 and 388245",PM-2022-01792-1-2 and PM-2022-01760-1-2,Spikevax,Elasomeran,Moderna Australia Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised (under additional monitoring),19.07.2022,2022,no,yes,Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 in individuals 6 months of age and older.,Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 in individuals 6 months of age and older.,Infectious and parasitic diseases,12.05.2022,2022,no,NA
auspar-azilect.pdf,"AUST R 170172 (blister pack), AUST R 172457 (bottle)",PM-2010-00798-3-1,Azilect,Rasagiline,Lundbeck Australia Pty Ltd,Small molecule,Tablet,Oral,approved,authorised,12.09.2011,2011,no,no,Symptomatic treatment of idiopathic Parkinson’s disease (PD) as monotherapy or as adjunct therapy.,Symptomatic treatment of idiopathic Parkinson’s disease (PD) as monotherapy or as adjunct therapy.,Diseases of the nervous system,Not reported,Not reported,no,NA
auspar-eslicarbazepine-acetate_-210909.pdf,335289 and 335290,PM-2020-01850-1-1,Zebinix,Eslicarbazepine acetate,Maxx Pharma Pty Ltd,Small molecule,Tablet,Oral,approved,authorised (under additional monitoring),10.05.2021,2021,no,no,"monotherapy in the treatment of partial-onset seizures, with or without secondary generalisation, in adults with newly diagnosed epilepsy; adjunctive therapy in adults, adolescents and children aged above 6 years, with partial-onset seizures with or without secondary generalisation.","monotherapy in the treatment of partial-onset seizures, with or without secondary generalisation, in adults with newly diagnosed epilepsy; adjunctive therapy in adults, adolescents and children aged above 6 years, with partial-onset seizures with or without secondary generalisation.",Diseases of the nervous system,02.06.2020,2020,yes,Not reported
auspar-palbociclib-180430.pdf,"274624, 274623, 274622, 274621, 274620 and 274619",PM-2016-01317-1-4,Ibrance,Palbociclib,Pfizer Australia Pty Ltd,Small molecule,Hard gelatin capsules,Oral,approved,authorised,28.04.2017,2017,no,no,"treatment of hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer","treatment of hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced or metastatic breast cancer in combination with an aromatase inhibitor or fulvestrant",Neoplasms,25.04.2016,2016,no,NA
auspar-collagenase-clostridium-histolyticum-160802.pdf,448382,PM-2014-04262-1-3,Xiaflex,Collagenase clostridium histolyticum,Actelion Pharmaceuticals Australia Pty Ltd,Biologics,"Injection, Powder (lyophilized) for injection",Intralesional,approved,authorised,16.03.2016,2016,no,yes,The treatment of adult men with Peyronie’s disease with a palpable plaque and curvature deformity of at least 30 degrees at the start of therapy.,The treatment of adult men with Peyronie’s disease with a palpable plaque and curvature deformity of at least 30 degrees at the start of therapy.,Diseases of the musculoskeletal system and connective tissue,Not reported,Not reported,no,NA
auspar-midostaurin-190103.pdf,287013,PM-2017-00871-1-4,Rydapt,Midostaurin,Novartis Pharmaceuticals Australia Pty Ltd,Small molecule,Soft capsule,Oral,approved,authorised (under additional monitoring),07.05.2018,2018,yes,no,in combination with standard induction and consolidation chemotherapy followed by single agent maintenance therapy for adult patients with newly diagnosed acute myeloid leukaemia (AML) who are FLT3 mutation-positive; and for the treatment of adult patients with advanced systemic mastocytosis (Advanced SM).,"in combination with standard anthracycline and cytarabine induction and cytarabine consolidation chemotherapy, followed in patients in complete remission by single agent maintenance therapy for adult patients with newly diagnosed acute myeloid leukemia (AML) who are FLT3 mutation-positive; for the treatment of adult patients with aggressive systemic mastocytosis (ASM), systemic mastocytosis with associated haematological neoplasms (SM-AHN), or mast cell leukaemia (MCL)",Neoplasms; Diseases of the blood and blood-forming organs,01.05.2017,2017,no,NA
auspar-insulin-aspart-200301.pdf,"325474, 325475",PM-2019-04815-1-5,Truvelog,Insulin aspart,Sanofi-Aventis Australia Pty Ltd,Peptides and proteins,Solution for injection,Subcutaneous,approved,authorised,14.10.2020,2020,no,no,Treatment of diabetes mellitus,Treatment of diabetes mellitus,"Endocrine, nutritional, and metabolic diseases",02.12.2019,2019,no,NA
auspar-brolucizumab-rbe-200414.pdf,"313680, 313681",PM-2019-00106-1-5,Beovu,Brolucizumab,Novartis Pharmaceuticals Australia Pty Ltd,Biologics,Solution for injection,Intravitreal,approved,authorised (under additional monitoring),15.01.2020,2020,no,no,treatment of neovascular (wet) age-related macular degeneration (AMD),treatment of neovascular (wet) age-related macular degeneration (AMD),Diseases of the eye and adnexa,06.03.2019,2019,no,NA
auspar-inactivated-influenza-virus-vaccine-150824.pdf,220736; 220737,PM-2013-04969-1-2,Optaflu,Inactivated influenza virus vaccine,Novartis Vaccines & Diagnostics Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,03.03.2015,2015,no,no,"Prevention of influenza caused by Influenza Virus, Types A and B in adults over 18 years of age.","Prevention of influenza caused by Influenza Virus, Types A and B in adults over 18 years of age.",Infectious and parasitic diseases,Not reported,Not reported,no,NA
