Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
subcutaneous,25.04.2023,2023.0,authorised,ema,approved,21.03.2024,2024,diseases of the musculoskeletal system and connective tissue; neoplasms,jubbonti-epar-public-assessment-report_en.pdf,biologics,jubbonti,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,no,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,sandoz gmbh,sandoz,ema/169039/2024,denosumab,yes,no,solution,emea/h/c/005964/0000,,EMA
subcutaneous,07.03.2024,2024.0,authorised,ema,approved,14.11.2024,2024,diseases of the musculoskeletal system and connective tissue; neoplasms,obodence-epar-public-assessment-report_en.pdf,biologics,obodence,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,no,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,samsung bioepis nl b.v.,samsung,ema/560515/2024,denosumab,yes,no,solution,emea/h/c/006424/0000,,EMA
subcutaneous,08.03.2024,2024.0,authorised,ema,approved,12.12.2024,2024,neoplasms; diseases of the musculoskeletal system and connective tissue,osenvelt-epar-public-assessment-report_en.pdf,biologics,osenvelt,prevention of skeletal related events in adults with advanced malignancies involving bone; treatment of adults and skeletally mature adolescents with giant cell tumour of bone that is unresectable or where surgical resection is likely to result in severe morbidity.,<neoplasms>; <giant cell tumor of bone>,no,prevention of skeletal related events in adults with advanced malignancies involving bone; treatment of adults and skeletally mature adolescents with giant cell tumour of bone that is unresectable or where surgical resection is likely to result in severe morbidity.,<neoplasm metastasis>; <giant cell tumor of bone>,celltrion healthcare hungary kft.,celltrion,ema/51220/2025,denosumab,no,no,solution,emea/h/c/006157/0000,na,EMA
subcutaneous,09.01.2009,2009.0,authorised,ema,approved,18.03.2010,2010,diseases of the musculoskeletal system and connective tissue; neoplasms,prolia-epar-public-assessment-report_en.pdf,biologics,prolia,treatment of osteoporosis in postmenopausal women at increased risk of fractures. treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures.,<osteoporosis>; <prostatic neoplasms>,no,the treatment of osteoporosis in postmenopausal women at increased risk of fractures. the treatment of bone loss associated with hormone ablation in men with prostate cancer and in women with breast cancer at increased risk of fractures.,<osteoporosis>; <prostatic neoplasms>; <breast neoplasms>,amgen europe b.v.,amgen,ema/21672/2010,denosumab,no,no,solution,emea/h/c/001120,na,EMA
subcutaneous,08.03.2024,2024.0,authorised,ema,approved,12.12.2024,2024,diseases of the musculoskeletal system and connective tissue,stoboclo-epar-public-assessment-report_en.pdf,biologics,stoboclo,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,no,treatment of osteoporosis in postmenopausal women and in men at increased risk of fractures; treatment of bone loss associated with hormone ablation in men with prostate cancer at increased risk of fractures; treatment of bone loss associated with long-term systemic glucocorticoid therapy in adult patients at increased risk of fracture,<osteoporosis>; <prostatic neoplasms>,celltrion healthcare hungary kft.,celltrion,ema/51238/2025,denosumab,no,no,solution,emea/h/c/006156/0000,na,EMA
subcutaneous,25.04.2023,2023.0,authorised,ema,approved,21.03.2024,2024,neoplasms; diseases of the musculoskeletal system and connective tissue,wyost-epar-public-assessment-report_en.pdf,biologics,wyost,prevention of skeletal related events in adults with advanced malignancies involving bone; treatment of adults and skeletally mature adolescents with giant cell tumour of bone that is unresectable or where surgical resection is likely to result in severe morbidity,<neoplasms>; <giant cell tumor of bone>,no,prevention of skeletal related events in adults with advanced malignancies involving bone; treatment of adults and skeletally mature adolescents with giant cell tumour of bone that is unresectable or where surgical resection is likely to result in severe morbidity,<malignant neoplasms>; <giant cell tumor of bone>,sandoz gmbh,sandoz,ema/169040/2024,denosumab,yes,no,solution,emea/h/c/006378/0000,,EMA
subcutaneous,04.06.2010,2010.0,authorised,ema,approved,19.05.2011,2011,neoplasms; diseases of the musculoskeletal system and connective tissue,xgeva-epar-public-assessment-report_en.pdf,biologics,xgeva,prevention of skeletal related events in adults with advanced malignancies involving bone,<neoplasms>,yes,prevention of skeletal related events in adults with advanced malignancies involving bone,<malignant neoplasms>,amgen europe b.v.,amgen,ema/002173/2011,denosumab,no,no,solution,emea/h/c/002173,na,EMA
subcutaneous,23.09.2016,2016.0,authorised,japan,approved,30.05.2017,2017,diseases of the musculoskeletal system and connective tissue,000228530.pdf,biologics,pralia,osteoporosis; inhibition of progression of bone erosion associated with rheumatoid arthritis,"<osteoporosis>; <arthritis, rheumatoid>",yes,osteoporosis; prevention of structural joint damage associated with rheumatoid arthritis,"<osteoporosis>; <arthritis, rheumatoid>","daiichi sankyo co., ltd.",daiichi sankyo,,denosumab,no,no,solution,,na,PMDA
subcutaneous,,,authorised,australia,approved,05.09.2013,2013,diseases of the musculoskeletal system and connective tissue,auspar-denosumab-140128.pdf,biologics,prolia,treatment to increase bone mass in men with osteoporosis at increased risk of fracture.,<osteoporosis>,yes,treatment of osteoporosis in men.,<osteoporosis>,amgen australia pty ltd,amgen,aust r 159322; aust r 159323; aust r 159324,denosumab,yes,no,solution,pm-2012-02302-3-5,,TGA
subcutaneous,,,authorised,australia,approved,23.12.2013,2013,neoplasms; diseases of the musculoskeletal system and connective tissue,auspar-denosumab-140417.pdf,biologics,xgeva,"treatment of giant cell tumour of bone in adults or skeletally mature adolescents that is recurrent, or unresectable, or resectable but associated with severe morbidity.",<giant cell tumor of bone>,yes,"treatment of giant cell tumour of bone in adults or skeletally mature adolescents that is recurrent, or unresectable, or resectable but associated with severe morbidity.",<giant cell tumor of bone>,amgen australia pty ltd,amgen,175041,denosumab,yes,no,solution,pm-2012-04329-1-4,,TGA
subcutaneous,01.06.2017,2017.0,authorised,australia,approved,15.06.2018,2018,diseases of the musculoskeletal system and connective tissue,auspar-denosumab-190213.pdf,biologics,prolia,treatment to increase bone mass in women and men at increased risk of fracture due to long-term systemic glucocorticoid therapy.,"<fractures, bone>",yes,treatment of osteoporosis associated with sustained systemic glucocorticoid therapy in women and men at increased risk of fracture.,<osteoporosis>,amgen australia pty ltd,amgen,"159322, 159323",denosumab,yes,no,solution,pm-2017-01353-1-5,,TGA
subcutaneous,03.10.2023,2023.0,authorised,australia,approved,07.08.2024,2024,diseases of the musculoskeletal system and connective tissue; neoplasms; diseases of the blood and blood-forming organs,auspar-jubbonti-wyost-241010.pdf,biologics,jubbonti/wyost,treatment of osteoporosis in postmenopausal women; prevention of skeletal related events in patients with multiple myeloma and in patients with bone metastases from solid tumours; treatment of giant cell tumour of bone; treatment of hypercalcaemia of malignancy,<osteoporosis>; <multiple myeloma>; <bone neoplasms>; <giant cell tumor of bone>; <hypercalcemia>,no,treatment of osteoporosis in postmenopausal women; prevention of skeletal related events in patients with multiple myeloma and in patients with bone metastases from solid tumours; treatment of giant cell tumour of bone; treatment of hypercalcaemia of malignancy,<osteoporosis>; <multiple myeloma>; <bone neoplasms>; <giant cell tumor of bone>; <hypercalcemia>,sandoz pty ltd,sandoz,418514; 418515,denosumab,yes,no,injection,pm-2023-03741-1-5,,TGA
subcutaneous,,,authorised,australia,approved,26.10.2010,2010,"endocrine, nutritional, and metabolic diseases",auspar-prolia.pdf,biologics,prolia,the treatment of osteoporosis in postmenopausal women,<osteoporosis>,no,treatment of osteoporosis in postmenopausal women; treatment of bone loss associated with hormone ablation in men with prostate cancer,<osteoporosis>; <prostatic neoplasms>,amgen australia pty ltd,amgen,"159322, 159323, 159324",denosumab,no,no,solution,pm-2009-00390-3-5,na,TGA
subcutaneous,,,authorised,australia,approved,29.08.2011,2011,neoplasms; diseases of the musculoskeletal system and connective tissue,auspar-xgeva.pdf,biologics,xgeva,prevention of skeletal related events in patients with bone metastases from solid tumours,<neoplasm metastasis>,yes,prevention of skeletal related events in adults with advanced malignancies involving bone,<neoplasms>,amgen australia pty ltd,amgen,175041,denosumab,no,no,solution,pm-2010-02051-3-4,na,TGA
subcutaneous,03.12.2014,2014.0,authorised,ema,approved,19.11.2015,2015,diseases of the musculoskeletal system and connective tissue; diseases of the skin,benepali-epar-public-assessment-report_en.pdf,biologics,benepali,rheumatoid arthritis; psoriatic arthritis; ankylosing spondylitis; non-radiographic axial spondyloarthritis; plaque psoriasis,"<rheumatoid arthritis>; <arthritis, psoriatic>; <spondylitis, ankylosing>; <spondyloarthritis>; <psoriasis>",no,rheumatoid arthritis; psoriatic arthritis; ankylosing spondylitis; non-radiographic axial spondyloarthritis; plaque psoriasis,"<rheumatoid arthritis>; <arthritis, psoriatic>; <spondylitis, ankylosing>; <spondyloarthritis>; <psoriasis>",samsung bioepis uk limited,samsung,ema/chmp/819219/2015,etanercept,no,no,solution,emea/h/c/004007/0000,na,EMA
subcutaneous,11.11.2015,2015.0,authorised,ema,approved,21.04.2017,2017,diseases of the musculoskeletal system and connective tissue; diseases of the skin,erelzi-epar-public-assessment-report_en.pdf,biologics,erelzi,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylarthropathies>; <psoriasis>",no,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylarthropathies>; <psoriasis>; <psoriasis>",sandoz gmbh,sandoz,ema/chmp/302222/2017,etanercept,no,no,solution,emea/h/c/004192/0000,na,EMA
subcutaneous,21.07.2016,2016.0,withdrawn,ema,approved,15.12.2016,2016,diseases of the musculoskeletal system and connective tissue; diseases of the skin,lifmior-epar-public-assessment-report_en.pdf,biologics,lifmior,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; ankylosing spondylitis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylitis, ankylosing>; <psoriasis>; <psoriasis>",no,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; ankylosing spondylitis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylitis, ankylosing>; <psoriasis>; <psoriasis>",pfizer limited,pfizer,ema/114647/2016,etanercept,yes,no,solution,emea/h/c/004167/0000,na,EMA
subcutaneous,30.04.2018,2018.0,authorised,ema,approved,26.03.2020,2020,diseases of the musculoskeletal system and connective tissue; diseases of the skin,nepexto-epar-public-assessment-report_en.pdf,biologics,nepexto,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylarthropathies>; <psoriasis>",no,rheumatoid arthritis; juvenile idiopathic arthritis; psoriatic arthritis; axial spondyloarthritis; plaque psoriasis; paediatric plaque psoriasis,"<rheumatoid arthritis>; <arthritis, juvenile>; <arthritis, psoriatic>; <spondylarthropathies>; <psoriasis>",mylan ire healthcare limited,mylan,ema/212524/2020,etanercept,no,no,solution,emea/h/c/004711/0000,na,EMA
subcutaneous,,,authorised,australia,approved,16.02.2010,2010,diseases of the skin,auspar-enbrel.pdf,biologics,enbrel,"treatment of adult patients with moderate to severe chronic plaque psoriasis, who are candidates for phototherapy or systemic therapy",<psoriasis>,yes,"treatment of adult patients with moderate to severe chronic plaque psoriasis, who are candidates for phototherapy or systemic therapy",<psoriasis>,wyeth australia pty ltd,wyeth,,etanercept,yes,no,powder; diluent; solution,pm-2008-03723-3-4,,TGA
subcutaneous,,,authorised,australia,approved,22.12.2011,2011,diseases of the skin,auspar-etanercept-120319.pdf,biologics,enbrel,"treatment of chronic, severe plaque psoriasis in children and adolescents from age 4 to 17 years, who are inadequately controlled by, or are intolerant to, other systemic therapies or phototherapies. duration of therapy to be no longer than 24 weeks and treatment to be ceased after 12 weeks if a significant pasi response is not achieved.",<plaque psoriasis>,yes,"treatment of chronic, moderate to severe plaque psoriasis in children and adolescents from the age of 6 years who are inadequately controlled by, or are intolerant to, other systemic therapies or phototherapies",<psoriasis>,pfizer australia pty ltd,pfizer,"90456, 107316, 124421, 124422, 157622",etanercept,yes,no,powder; solution,pm-2010-03845-3-4,,TGA
