Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Agency
ema/707959/2014,emea/h/c/003787,tadalafil mylan,tadalafil,generics (uk) limited,small molecule,tablet,oral,approved,authorised,25.09.2014,2014,no,no,treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males,treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males,diseases of the genitourinary system,03.12.2013,2013,yes,,tadalafil-mylan-epar-public-assessment-report_en.pdf,EMA
ema/5028/2014,emea/h/c/002553,neuraceq,florbetaben (18f),piramal imaging gmbh,small molecule,solution,intravenous,approved,authorised,19.12.2013,2013,no,no,"neuraceq is indicated for the detection of β-amyloid in the brain, thereby assisting in the differential diagnosis in adult patients who are being evaluated for alzheimer’s disease and other causes of cognitive decline.","neuraceq is indicated for the detection of β-amyloid in the brain, thereby assisting in the differential diagnosis in adult patients who are being evaluated for alzheimer’s disease and other causes of cognitive decline.",diseases of the nervous system,07.01.2013,2013,no,na,neuraceq-epar-public-assessment-report_en.pdf,EMA
ema/534108/2012,emea/h/c/002439,zoledronic acid teva,zoledronic acid,teva pharma b.v.,small molecule,concentrate,intravenous,approved,authorised,15.03.2012,2012,no,no,prevention of skeletal related events and treatment of tumour-induced hypercalcaemia (tih),prevention of skeletal related events and treatment of tumour-induced hypercalcaemia (tih),neoplasms; diseases of the blood and blood-forming organs,06.05.2011,2011,yes,chmp,zoledronic-acid-teva-epar-public-assessment-report_en.pdf,EMA
ema/174363/2008,emea/h/c/829,pradaxa,dabigatran etexilate,boehringer ingelheim international gmbh,small molecule,capsule,oral,approved,authorised,18.03.2008,2008,no,no,primary prevention of venous thromboembolic events in adult patients who have undergone elective total hip replacement surgery or total knee replacement surgery,primary prevention of venous thromboembolic events in adult patients who have undergone elective total hip replacement surgery or total knee replacement surgery,diseases of the musculoskeletal system and connective tissue; diseases of the circulatory system,01.02.2007,2007,no,na,pradaxa-epar-public-assessment-report_en.pdf,EMA
ema/285852/2024,emea/h/c/006053/0000,galliapharm,germanium (68ge) chloride / gallium (68ga) chloride,eckert & ziegler radiopharma gmbh,other,radionuclide generator,,approved,authorised,30.05.2024,2024,no,no,"this medicinal product is not intended for direct use in patients. the eluate from the generator (gallium (68ga) chloride solution) is indicated for in vitro radiolabelling of specific carrier molecules, developed and approved for radiolabelling with such solution, to be used for positron emission tomography (pet) imaging.","this radionuclide generator is not intended for direct use in patients. the sterile eluate (gallium (68ga) chloride solution) from the radionuclide generator galliapharm is indicated for in vitro radiolabelling of various kits for radiopharmaceutical preparation developed and approved for radiolabelling with such eluate, to be used for positron emission tomography (pet) imaging.",neoplasms,24.11.2022,2022,no,na,galliapharm-epar-public-assessment-report_en.pdf,EMA
ema/369354/2023,emea/h/c/005961/0000,tolvaptan accord,tolvaptan,accord healthcare s.l.u.,small molecule,tablet,oral,approved,authorised,26.01.2023,2023,no,no,tolvaptan is indicated in adults for the treatment of hyponatremia secondary to the syndrome of inappropriate antidiuretic hormone secretion (siadh).,tolvaptan is indicated in adults for the treatment of hyponatremia secondary to the syndrome of inappropriate antidiuretic hormone secretion (siadh).,"endocrine, nutritional, and metabolic diseases",29.11.2021,2021,yes,,tolvaptan-accord-epar-public-assessment-report_en.pdf,EMA
ema/891763/2011,emea/h/c/002118,onduarp,telmisartan / amlodipine,boehringer ingelheim international gmbh,small molecule,tablet,oral,approved,withdrawn,22.09.2011,2011,no,yes,treatment of essential hypertension in adults: add on therapy for adults whose blood pressure is not adequately controlled on amlodipine. replacement therapy for adult patients receiving telmisartan and amlodipine from separate tablet.,treatment of essential hypertension in adults: add on therapy for adults whose blood pressure is not adequately controlled on amlodipine. replacement therapy for adult patients receiving telmisartan and amlodipine from separate tablet.,diseases of the circulatory system,06.07.2011,2011,yes,na,onduarp-epar-public-assessment-report_en.pdf,EMA
ema/702367/2020,emea/h/c/005011/0000,rukobia,fostemsavir,viiv healthcare b.v.,small molecule,tablet,oral,approved,authorised,10.12.2020,2020,no,no,"rukobia, in combination with other antiretrovirals, is indicated for the treatment of adults with multidrug resistant hiv-1 infection for whom it is otherwise not possible to construct a suppressive anti-viral regimen due to resistance, intolerance or safety considerations.","rukobia, in combination with other antiretrovirals, is indicated for the treatment of adults with multidrug resistant hiv-1 infection for whom it is otherwise not possible to construct a suppressive anti-viral regimen due to resistance, intolerance or safety considerations.",infectious and parasitic diseases,09.01.2020,2020,no,na,rukobia-epar-public-assessment-report_en.pdf,EMA
ema/000000/2006,emea/h/c/000000,luminity,perflutren,bristol-myers squibb pharma belgium sprl,other,dispersion,intravenous,approved,authorised,,2006,no,no,contrast-enhanced ultrasound imaging in patients referred for diagnostic ultrasound imaging to improve the characterization of focal lesions of the liver and kidney,"luminity is an ultrasound contrast-enhancing agent for use in patients in whom non-contrast echocardiography was suboptimal and who have suspected or established coronary artery disease, to provide opacification of cardiac chambers and improvement of left ventricular endocardial border delineation at both rest and stress",diseases of the circulatory system,,,no,na,luminity-epar-scientific-discussion_en.pdf,EMA
ema/148319/2018,emea/h/c/004275/0000,crysvita,burosumab,kyowa kirin limited,biologics,solution,subcutaneous,conditional marketing authorisation,authorised,14.12.2017,2017,yes,no,treatment of x-linked hypophosphataemia (xlh) in children over 1 year of age and adults,treatment of x-linked hypophosphataemia (xlh) in children over 1 year of age and adults,"endocrine, nutritional, and metabolic diseases; diseases of the musculoskeletal system and connective tissue",30.11.2016,2016,no,na,crysvita-epar-public-assessment-report_en.pdf,EMA
ema/000000/2007,emea/h/c/000000,invega,paliperidone,janssen-cilag international nv,small molecule,tablet,oral,approved,authorised,,2007,no,no,treatment of schizophrenia,treatment of schizophrenia,mental and behavioural disorders,,,no,na,invega-epar-scientific-discussion_en.pdf,EMA
ema/84367/2013,emea/h/c/002549,tolucombi,telmisartan/hydrochlorothiazide,"krka d.d., novo mesto",small molecule,tablet,oral,approved,authorised,17.01.2013,2013,no,no,treatment of essential hypertension,treatment of essential hypertension,diseases of the circulatory system,25.04.2012,2012,yes,,tolucombi-epar-public-assessment-report_en.pdf,EMA
ema/14567/2016,emea/h/c/002733/0000,feraccru,ferric maltol,iron therapeutics (uk) ltd,small molecule,capsule,oral,approved,authorised,17.12.2015,2015,no,no,in adults for the treatment of iron deficiency anaemia: in patients who cannot tolerate other oral iron preparations or are non-compliant; in inflammatory bowel disease where other oral iron preparations are ineffective; in patients in whom treatment with intravenous iron is unsafe or not possible.,feraccru is indicated in adults for the treatment of iron deficiency anaemia (ida) in patients with inflammatory bowel disease (ibd).,diseases of the blood and blood-forming organs; diseases of the digestive system,01.12.2014,2014,yes,,feraccru-epar-public-assessment-report_en.pdf,EMA
ema/280752/2019,emea/h/c/004745/0000,striascan,ioflupane (123 i),cis bio international,other,solution,intravenous,approved,authorised,26.04.2019,2019,no,no,"this medicinal product is for diagnostic use only. striascan is indicated for detecting loss of functional dopaminergic neuron terminals in the striatum: in adult patients with clinically uncertain parkinsonian syndromes, for example those with early symptoms, in order to help differentiate essential tremor from parkinsonian syndromes related to idiopathic parkinson’s disease, multiple system atrophy and progressive supranuclear palsy. striascan is unable to discriminate between parkinson's disease, multiple system atrophy and progressive supranuclear palsy. in adult patients, to help differentiate probable dementia with lewy bodies from alzheimer’s disease. striascan is unable to discriminate between dementia with lewy bodies and parkinson’s disease dementia.","this medicinal product is for diagnostic use only. striascan is indicated for detecting loss of functional dopaminergic neuron terminals in the striatum: in adult patients with clinically uncertain parkinsonian syndromes, for example those with early symptoms, in order to help differentiate essential tremor from parkinsonian syndromes related to idiopathic parkinson’s disease, multiple system atrophy and progressive supranuclear palsy. striascan is unable to discriminate between parkinson's disease, multiple system atrophy and progressive supranuclear palsy. in adult patients, to help differentiate probable dementia with lewy bodies from alzheimer’s disease. striascan is unable to discriminate between dementia with lewy bodies and parkinson’s disease dementia.",diseases of the nervous system,02.05.2018,2018,yes,,striascan-epar-public-assessment-report_en.pdf,EMA
ema/248579/2010,emea/h/c/001141,votrient,pazopanib,glaxo group limited,small molecule,tablet,oral,conditional marketing authorisation,authorised,22.04.2010,2010,no,no,treatment of advanced and/or metastatic renal cell carcinoma (rcc),first line treatment of advanced renal cell carcinoma (rcc) and for patients who have received prior cytokine therapy for advanced disease,neoplasms; diseases of the genitourinary system,27.02.2009,2009,no,na,votrient-epar-public-assessment-report_en.pdf,EMA
ema/243820/2018,emea/h/c/004644/0000,prasugrel mylan,prasugrel,mylan s.a.s,small molecule,tablet,oral,approved,authorised,22.03.2018,2018,no,no,prevention of atherothrombotic events in adult patients with acute coronary syndrome undergoing primary or delayed percutaneous coronary intervention,prevention of atherothrombotic events in adult patients with acute coronary syndrome undergoing primary or delayed percutaneous coronary intervention,diseases of the circulatory system,27.04.2017,2017,yes,,prasugrel-mylan-epar-public-assessment-report_en.pdf,EMA
ema/375807/2013,emea/h/c/002465,procysbi,mercaptamine,raptor pharmaceuticals europe bv,small molecule,capsule,oral,approved,authorised,27.06.2013,2013,yes,no,the management of proven nephropathic cystinosis in children and adults,treatment of proven nephropathic cystinosis,"endocrine, nutritional, and metabolic diseases",01.03.2012,2012,no,na,procysbi-epar-public-assessment-report_en.pdf,EMA
ema/45054/2009,emea/h/c/932,ellefore,desvenlafaxine,wyeth europa limited,small molecule,formulation,oral,withdrawn,withdrawn,22.01.2009,2009,no,no,treatment of major depressive disorder,na,mental and behavioural disorders,,,no,na,ellefore-withdrawal-assessment-report_en.pdf,EMA
ema/88588/2018,emea/h/c/004336/0000,shingrix,"herpes zoster vaccine (recombinant, adjuvanted)",gsk biologicals sa,vaccine,powder; suspension,intramuscular,approved,authorised,25.01.2018,2018,no,no,"prevention of herpes zoster (hz) and hz-related complications, such as post-herpetic neuralgia (phn), in adults 50 years of age or older","prevention of herpes zoster (hz) and hz-related complications, such as post-herpetic neuralgia (phn), in adults 50 years of age or older",infectious and parasitic diseases,25.11.2016,2016,no,na,shingrix-epar-public-assessment-report_en.pdf,EMA
